filename	duration
5494.wav	10.0
5495.wav	10.0
5496.wav	10.0
5497.wav	10.0
5498.wav	10.0
5499.wav	10.0
55.wav	10.0
550.wav	10.0
5500.wav	10.0
5501.wav	10.0
5502.wav	10.0
5503.wav	10.0
5504.wav	10.0
5505.wav	10.0
5506.wav	10.0
5507.wav	10.0
5508.wav	10.0
5509.wav	10.0
551.wav	10.0
5510.wav	10.0
5511.wav	10.0
5512.wav	10.0
5513.wav	10.0
5514.wav	10.0
5515.wav	10.0
5516.wav	10.0
5517.wav	10.0
5518.wav	10.0
5519.wav	10.0
552.wav	10.0
5520.wav	10.0
5521.wav	10.0
5522.wav	10.0
5523.wav	10.0
5524.wav	10.0
5525.wav	10.0
5526.wav	10.0
5527.wav	10.0
5528.wav	10.0
5529.wav	10.0
553.wav	10.0
5530.wav	10.0
5531.wav	10.0
5532.wav	10.0
5533.wav	10.0
5534.wav	10.0
5535.wav	10.0
5536.wav	10.0
5537.wav	10.0
5538.wav	10.0
5539.wav	10.0
554.wav	10.0
5540.wav	10.0
5541.wav	10.0
5542.wav	10.0
5543.wav	10.0
5544.wav	10.0
5545.wav	10.0
5546.wav	10.0
5547.wav	10.0
5548.wav	10.0
5549.wav	10.0
555.wav	10.0
5550.wav	10.0
5551.wav	10.0
5552.wav	10.0
5553.wav	10.0
5554.wav	10.0
5555.wav	10.0
5556.wav	10.0
5557.wav	10.0
5558.wav	10.0
5559.wav	10.0
556.wav	10.0
5560.wav	10.0
5561.wav	10.0
5562.wav	10.0
5563.wav	10.0
5564.wav	10.0
5565.wav	10.0
5566.wav	10.0
5567.wav	10.0
5568.wav	10.0
5569.wav	10.0
557.wav	10.0
5570.wav	10.0
5571.wav	10.0
5572.wav	10.0
5573.wav	10.0
5574.wav	10.0
5575.wav	10.0
5576.wav	10.0
5577.wav	10.0
5578.wav	10.0
5579.wav	10.0
558.wav	10.0
5580.wav	10.0
5581.wav	10.0
5582.wav	10.0
5583.wav	10.0
5584.wav	10.0
5585.wav	10.0
5586.wav	10.0
5587.wav	10.0
5588.wav	10.0
5589.wav	10.0
559.wav	10.0
5590.wav	10.0
5591.wav	10.0
5592.wav	10.0
5593.wav	10.0
5594.wav	10.0
5595.wav	10.0
5596.wav	10.0
5597.wav	10.0
5598.wav	10.0
5599.wav	10.0
56.wav	10.0
560.wav	10.0
5600.wav	10.0
5601.wav	10.0
5602.wav	10.0
5603.wav	10.0
5604.wav	10.0
5605.wav	10.0
5606.wav	10.0
5607.wav	10.0
5608.wav	10.0
5609.wav	10.0
561.wav	10.0
5610.wav	10.0
5611.wav	10.0
5612.wav	10.0
5613.wav	10.0
5614.wav	10.0
5615.wav	10.0
5616.wav	10.0
5617.wav	10.0
5618.wav	10.0
5619.wav	10.0
562.wav	10.0
5620.wav	10.0
5621.wav	10.0
5622.wav	10.0
5623.wav	10.0
5624.wav	10.0
5625.wav	10.0
5626.wav	10.0
5627.wav	10.0
5628.wav	10.0
5629.wav	10.0
563.wav	10.0
5630.wav	10.0
5631.wav	10.0
5632.wav	10.0
5633.wav	10.0
5634.wav	10.0
5635.wav	10.0
5636.wav	10.0
5637.wav	10.0
5638.wav	10.0
5639.wav	10.0
564.wav	10.0
5640.wav	10.0
5641.wav	10.0
5642.wav	10.0
5643.wav	10.0
5644.wav	10.0
5645.wav	10.0
5646.wav	10.0
5647.wav	10.0
5648.wav	10.0
5649.wav	10.0
565.wav	10.0
5650.wav	10.0
5651.wav	10.0
5652.wav	10.0
5653.wav	10.0
5654.wav	10.0
5655.wav	10.0
5656.wav	10.0
5657.wav	10.0
5658.wav	10.0
5659.wav	10.0
566.wav	10.0
5660.wav	10.0
5661.wav	10.0
5662.wav	10.0
5663.wav	10.0
5664.wav	10.0
5665.wav	10.0
5666.wav	10.0
5667.wav	10.0
5668.wav	10.0
5669.wav	10.0
567.wav	10.0
5670.wav	10.0
5671.wav	10.0
5672.wav	10.0
5673.wav	10.0
5674.wav	10.0
5675.wav	10.0
5676.wav	10.0
5677.wav	10.0
5678.wav	10.0
5679.wav	10.0
568.wav	10.0
5680.wav	10.0
5681.wav	10.0
5682.wav	10.0
5683.wav	10.0
5684.wav	10.0
5685.wav	10.0
5686.wav	10.0
5687.wav	10.0
5688.wav	10.0
5689.wav	10.0
569.wav	10.0
5690.wav	10.0
5691.wav	10.0
5692.wav	10.0
5693.wav	10.0
5694.wav	10.0
5695.wav	10.0
5696.wav	10.0
5697.wav	10.0
5698.wav	10.0
5699.wav	10.0
57.wav	10.0
570.wav	10.0
5700.wav	10.0
5701.wav	10.0
5702.wav	10.0
5703.wav	10.0
5704.wav	10.0
5705.wav	10.0
5706.wav	10.0
5707.wav	10.0
5708.wav	10.0
5709.wav	10.0
571.wav	10.0
5710.wav	10.0
5711.wav	10.0
5712.wav	10.0
5713.wav	10.0
5714.wav	10.0
5715.wav	10.0
5716.wav	10.0
5717.wav	10.0
5718.wav	10.0
5719.wav	10.0
572.wav	10.0
5720.wav	10.0
5721.wav	10.0
5722.wav	10.0
5723.wav	10.0
5724.wav	10.0
5725.wav	10.0
5726.wav	10.0
5727.wav	10.0
5728.wav	10.0
5729.wav	10.0
573.wav	10.0
5730.wav	10.0
5731.wav	10.0
5732.wav	10.0
5733.wav	10.0
5734.wav	10.0
5735.wav	10.0
5736.wav	10.0
5737.wav	10.0
5738.wav	10.0
5739.wav	10.0
574.wav	10.0
5740.wav	10.0
5741.wav	10.0
5742.wav	10.0
5743.wav	10.0
5744.wav	10.0
5745.wav	10.0
5746.wav	10.0
5747.wav	10.0
5748.wav	10.0
5749.wav	10.0
575.wav	10.0
5750.wav	10.0
5751.wav	10.0
5752.wav	10.0
5753.wav	10.0
5754.wav	10.0
5755.wav	10.0
5756.wav	10.0
5757.wav	10.0
5758.wav	10.0
5759.wav	10.0
576.wav	10.0
5760.wav	10.0
5761.wav	10.0
5762.wav	10.0
5763.wav	10.0
5764.wav	10.0
5765.wav	10.0
5766.wav	10.0
5767.wav	10.0
5768.wav	10.0
5769.wav	10.0
577.wav	10.0
5770.wav	10.0
5771.wav	10.0
5772.wav	10.0
5773.wav	10.0
5774.wav	10.0
5775.wav	10.0
5776.wav	10.0
5777.wav	10.0
5778.wav	10.0
5779.wav	10.0
578.wav	10.0
5780.wav	10.0
5781.wav	10.0
5782.wav	10.0
5783.wav	10.0
5784.wav	10.0
5785.wav	10.0
5786.wav	10.0
5787.wav	10.0
5788.wav	10.0
5789.wav	10.0
579.wav	10.0
5790.wav	10.0
5791.wav	10.0
5792.wav	10.0
5793.wav	10.0
5794.wav	10.0
5795.wav	10.0
5796.wav	10.0
5797.wav	10.0
5798.wav	10.0
5799.wav	10.0
58.wav	10.0
580.wav	10.0
5800.wav	10.0
5801.wav	10.0
5802.wav	10.0
5803.wav	10.0
5804.wav	10.0
5805.wav	10.0
5806.wav	10.0
5807.wav	10.0
5808.wav	10.0
5809.wav	10.0
581.wav	10.0
5810.wav	10.0
5811.wav	10.0
5812.wav	10.0
5813.wav	10.0
5814.wav	10.0
5815.wav	10.0
5816.wav	10.0
5817.wav	10.0
5818.wav	10.0
5819.wav	10.0
582.wav	10.0
5820.wav	10.0
5821.wav	10.0
5822.wav	10.0
5823.wav	10.0
5824.wav	10.0
5825.wav	10.0
5826.wav	10.0
5827.wav	10.0
5828.wav	10.0
5829.wav	10.0
583.wav	10.0
5830.wav	10.0
5831.wav	10.0
5832.wav	10.0
5833.wav	10.0
5834.wav	10.0
5835.wav	10.0
5836.wav	10.0
5837.wav	10.0
5838.wav	10.0
5839.wav	10.0
584.wav	10.0
5840.wav	10.0
5841.wav	10.0
5842.wav	10.0
5843.wav	10.0
5844.wav	10.0
5845.wav	10.0
5846.wav	10.0
5847.wav	10.0
5848.wav	10.0
5849.wav	10.0
585.wav	10.0
5850.wav	10.0
5851.wav	10.0
5852.wav	10.0
5853.wav	10.0
5854.wav	10.0
5855.wav	10.0
5856.wav	10.0
5857.wav	10.0
5858.wav	10.0
5859.wav	10.0
586.wav	10.0
5860.wav	10.0
5861.wav	10.0
5862.wav	10.0
5863.wav	10.0
5864.wav	10.0
5865.wav	10.0
5866.wav	10.0
5867.wav	10.0
5868.wav	10.0
5869.wav	10.0
587.wav	10.0
5870.wav	10.0
5871.wav	10.0
5872.wav	10.0
5873.wav	10.0
5874.wav	10.0
5875.wav	10.0
5876.wav	10.0
5877.wav	10.0
5878.wav	10.0
5879.wav	10.0
588.wav	10.0
5880.wav	10.0
5881.wav	10.0
5882.wav	10.0
5883.wav	10.0
5884.wav	10.0
5885.wav	10.0
5886.wav	10.0
5887.wav	10.0
5888.wav	10.0
5889.wav	10.0
589.wav	10.0
5890.wav	10.0
5891.wav	10.0
5892.wav	10.0
5893.wav	10.0
5894.wav	10.0
5895.wav	10.0
5896.wav	10.0
5897.wav	10.0
5898.wav	10.0
5899.wav	10.0
59.wav	10.0
590.wav	10.0
5900.wav	10.0
5901.wav	10.0
5902.wav	10.0
5903.wav	10.0
5904.wav	10.0
5905.wav	10.0
5906.wav	10.0
5907.wav	10.0
5908.wav	10.0
5909.wav	10.0
591.wav	10.0
5910.wav	10.0
5911.wav	10.0
5912.wav	10.0
5913.wav	10.0
5914.wav	10.0
5915.wav	10.0
5916.wav	10.0
5917.wav	10.0
5918.wav	10.0
5919.wav	10.0
592.wav	10.0
5920.wav	10.0
5921.wav	10.0
5922.wav	10.0
5923.wav	10.0
5924.wav	10.0
5925.wav	10.0
5926.wav	10.0
5927.wav	10.0
5928.wav	10.0
5929.wav	10.0
593.wav	10.0
5930.wav	10.0
5931.wav	10.0
5932.wav	10.0
5933.wav	10.0
5934.wav	10.0
5935.wav	10.0
5936.wav	10.0
5937.wav	10.0
5938.wav	10.0
5939.wav	10.0
594.wav	10.0
5940.wav	10.0
5941.wav	10.0
5942.wav	10.0
5943.wav	10.0
5944.wav	10.0
5945.wav	10.0
5946.wav	10.0
5947.wav	10.0
5948.wav	10.0
5949.wav	10.0
595.wav	10.0
5950.wav	10.0
5951.wav	10.0
5952.wav	10.0
5953.wav	10.0
5954.wav	10.0
5955.wav	10.0
5956.wav	10.0
5957.wav	10.0
5958.wav	10.0
5959.wav	10.0
596.wav	10.0
5960.wav	10.0
5961.wav	10.0
5962.wav	10.0
5963.wav	10.0
5964.wav	10.0
5965.wav	10.0
5966.wav	10.0
5967.wav	10.0
5968.wav	10.0
5969.wav	10.0
597.wav	10.0
5970.wav	10.0
5971.wav	10.0
5972.wav	10.0
5973.wav	10.0
5974.wav	10.0
5975.wav	10.0
5976.wav	10.0
5977.wav	10.0
5978.wav	10.0
5979.wav	10.0
598.wav	10.0
5980.wav	10.0
5981.wav	10.0
5982.wav	10.0
5983.wav	10.0
5984.wav	10.0
5985.wav	10.0
5986.wav	10.0
5987.wav	10.0
5988.wav	10.0
5989.wav	10.0
599.wav	10.0
5990.wav	10.0
5991.wav	10.0
5992.wav	10.0
5993.wav	10.0
5994.wav	10.0
5995.wav	10.0
5996.wav	10.0
5997.wav	10.0
5998.wav	10.0
5999.wav	10.0
6.wav	10.0
60.wav	10.0
600.wav	10.0
6000.wav	10.0
6001.wav	10.0
6002.wav	10.0
6003.wav	10.0
6004.wav	10.0
6005.wav	10.0
6006.wav	10.0
6007.wav	10.0
6008.wav	10.0
6009.wav	10.0
601.wav	10.0
6010.wav	10.0
6011.wav	10.0
6012.wav	10.0
6013.wav	10.0
6014.wav	10.0
6015.wav	10.0
6016.wav	10.0
6017.wav	10.0
6018.wav	10.0
6019.wav	10.0
602.wav	10.0
6020.wav	10.0
6021.wav	10.0
6022.wav	10.0
6023.wav	10.0
6024.wav	10.0
6025.wav	10.0
6026.wav	10.0
6027.wav	10.0
6028.wav	10.0
6029.wav	10.0
603.wav	10.0
6030.wav	10.0
6031.wav	10.0
6032.wav	10.0
6033.wav	10.0
6034.wav	10.0
6035.wav	10.0
6036.wav	10.0
6037.wav	10.0
6038.wav	10.0
6039.wav	10.0
604.wav	10.0
6040.wav	10.0
6041.wav	10.0
6042.wav	10.0
6043.wav	10.0
6044.wav	10.0
6045.wav	10.0
6046.wav	10.0
6047.wav	10.0
6048.wav	10.0
6049.wav	10.0
605.wav	10.0
6050.wav	10.0
6051.wav	10.0
6052.wav	10.0
6053.wav	10.0
6054.wav	10.0
6055.wav	10.0
6056.wav	10.0
6057.wav	10.0
6058.wav	10.0
6059.wav	10.0
606.wav	10.0
6060.wav	10.0
6061.wav	10.0
6062.wav	10.0
6063.wav	10.0
6064.wav	10.0
6065.wav	10.0
6066.wav	10.0
6067.wav	10.0
6068.wav	10.0
6069.wav	10.0
607.wav	10.0
6070.wav	10.0
6071.wav	10.0
6072.wav	10.0
6073.wav	10.0
6074.wav	10.0
6075.wav	10.0
6076.wav	10.0
6077.wav	10.0
6078.wav	10.0
6079.wav	10.0
608.wav	10.0
6080.wav	10.0
6081.wav	10.0
6082.wav	10.0
6083.wav	10.0
6084.wav	10.0
6085.wav	10.0
6086.wav	10.0
6087.wav	10.0
6088.wav	10.0
6089.wav	10.0
609.wav	10.0
6090.wav	10.0
6091.wav	10.0
6092.wav	10.0
6093.wav	10.0
6094.wav	10.0
6095.wav	10.0
6096.wav	10.0
6097.wav	10.0
6098.wav	10.0
6099.wav	10.0
61.wav	10.0
610.wav	10.0
6100.wav	10.0
6101.wav	10.0
6102.wav	10.0
6103.wav	10.0
6104.wav	10.0
6105.wav	10.0
6106.wav	10.0
6107.wav	10.0
6108.wav	10.0
6109.wav	10.0
611.wav	10.0
6110.wav	10.0
6111.wav	10.0
6112.wav	10.0
6113.wav	10.0
6114.wav	10.0
6115.wav	10.0
6116.wav	10.0
6117.wav	10.0
6118.wav	10.0
6119.wav	10.0
612.wav	10.0
6120.wav	10.0
6121.wav	10.0
6122.wav	10.0
6123.wav	10.0
6124.wav	10.0
6125.wav	10.0
6126.wav	10.0
6127.wav	10.0
6128.wav	10.0
6129.wav	10.0
613.wav	10.0
6130.wav	10.0
6131.wav	10.0
6132.wav	10.0
6133.wav	10.0
6134.wav	10.0
6135.wav	10.0
6136.wav	10.0
6137.wav	10.0
6138.wav	10.0
6139.wav	10.0
614.wav	10.0
6140.wav	10.0
6141.wav	10.0
6142.wav	10.0
6143.wav	10.0
6144.wav	10.0
6145.wav	10.0
6146.wav	10.0
6147.wav	10.0
6148.wav	10.0
6149.wav	10.0
615.wav	10.0
6150.wav	10.0
6151.wav	10.0
6152.wav	10.0
6153.wav	10.0
6154.wav	10.0
6155.wav	10.0
6156.wav	10.0
6157.wav	10.0
6158.wav	10.0
6159.wav	10.0
616.wav	10.0
6160.wav	10.0
6161.wav	10.0
6162.wav	10.0
6163.wav	10.0
6164.wav	10.0
6165.wav	10.0
6166.wav	10.0
6167.wav	10.0
6168.wav	10.0
6169.wav	10.0
617.wav	10.0
6170.wav	10.0
6171.wav	10.0
6172.wav	10.0
6173.wav	10.0
6174.wav	10.0
6175.wav	10.0
6176.wav	10.0
6177.wav	10.0
6178.wav	10.0
6179.wav	10.0
618.wav	10.0
6180.wav	10.0
6181.wav	10.0
6182.wav	10.0
6183.wav	10.0
6184.wav	10.0
6185.wav	10.0
6186.wav	10.0
6187.wav	10.0
6188.wav	10.0
6189.wav	10.0
619.wav	10.0
6190.wav	10.0
6191.wav	10.0
6192.wav	10.0
6193.wav	10.0
6194.wav	10.0
6195.wav	10.0
6196.wav	10.0
6197.wav	10.0
6198.wav	10.0
6199.wav	10.0
62.wav	10.0
620.wav	10.0
6200.wav	10.0
6201.wav	10.0
6202.wav	10.0
6203.wav	10.0
6204.wav	10.0
6205.wav	10.0
6206.wav	10.0
6207.wav	10.0
6208.wav	10.0
6209.wav	10.0
621.wav	10.0
6210.wav	10.0
6211.wav	10.0
6212.wav	10.0
6213.wav	10.0
6214.wav	10.0
6215.wav	10.0
6216.wav	10.0
6217.wav	10.0
6218.wav	10.0
6219.wav	10.0
622.wav	10.0
6220.wav	10.0
6221.wav	10.0
6222.wav	10.0
6223.wav	10.0
6224.wav	10.0
6225.wav	10.0
6226.wav	10.0
6227.wav	10.0
6228.wav	10.0
6229.wav	10.0
623.wav	10.0
6230.wav	10.0
6231.wav	10.0
6232.wav	10.0
6233.wav	10.0
6234.wav	10.0
6235.wav	10.0
6236.wav	10.0
6237.wav	10.0
6238.wav	10.0
6239.wav	10.0
624.wav	10.0
6240.wav	10.0
6241.wav	10.0
6242.wav	10.0
6243.wav	10.0
6244.wav	10.0
6245.wav	10.0
6246.wav	10.0
6247.wav	10.0
6248.wav	10.0
6249.wav	10.0
625.wav	10.0
6250.wav	10.0
6251.wav	10.0
6252.wav	10.0
6253.wav	10.0
6254.wav	10.0
6255.wav	10.0
6256.wav	10.0
6257.wav	10.0
6258.wav	10.0
6259.wav	10.0
626.wav	10.0
6260.wav	10.0
6261.wav	10.0
6262.wav	10.0
6263.wav	10.0
6264.wav	10.0
6265.wav	10.0
6266.wav	10.0
6267.wav	10.0
6268.wav	10.0
6269.wav	10.0
627.wav	10.0
6270.wav	10.0
6271.wav	10.0
6272.wav	10.0
6273.wav	10.0
6274.wav	10.0
6275.wav	10.0
6276.wav	10.0
6277.wav	10.0
6278.wav	10.0
6279.wav	10.0
628.wav	10.0
6280.wav	10.0
6281.wav	10.0
6282.wav	10.0
6283.wav	10.0
6284.wav	10.0
6285.wav	10.0
6286.wav	10.0
6287.wav	10.0
6288.wav	10.0
6289.wav	10.0
629.wav	10.0
6290.wav	10.0
6291.wav	10.0
6292.wav	10.0
6293.wav	10.0
6294.wav	10.0
6295.wav	10.0
6296.wav	10.0
6297.wav	10.0
6298.wav	10.0
6299.wav	10.0
63.wav	10.0
630.wav	10.0
6300.wav	10.0
6301.wav	10.0
6302.wav	10.0
6303.wav	10.0
6304.wav	10.0
6305.wav	10.0
6306.wav	10.0
6307.wav	10.0
6308.wav	10.0
6309.wav	10.0
631.wav	10.0
6310.wav	10.0
6311.wav	10.0
6312.wav	10.0
6313.wav	10.0
6314.wav	10.0
6315.wav	10.0
6316.wav	10.0
6317.wav	10.0
6318.wav	10.0
6319.wav	10.0
632.wav	10.0
6320.wav	10.0
6321.wav	10.0
6322.wav	10.0
6323.wav	10.0
6324.wav	10.0
6325.wav	10.0
6326.wav	10.0
6327.wav	10.0
6328.wav	10.0
6329.wav	10.0
633.wav	10.0
6330.wav	10.0
6331.wav	10.0
6332.wav	10.0
6333.wav	10.0
6334.wav	10.0
6335.wav	10.0
6336.wav	10.0
6337.wav	10.0
6338.wav	10.0
6339.wav	10.0
634.wav	10.0
6340.wav	10.0
6341.wav	10.0
6342.wav	10.0
6343.wav	10.0
6344.wav	10.0
6345.wav	10.0
6346.wav	10.0
6347.wav	10.0
6348.wav	10.0
6349.wav	10.0
635.wav	10.0
6350.wav	10.0
6351.wav	10.0
6352.wav	10.0
6353.wav	10.0
6354.wav	10.0
6355.wav	10.0
6356.wav	10.0
6357.wav	10.0
6358.wav	10.0
6359.wav	10.0
636.wav	10.0
6360.wav	10.0
6361.wav	10.0
6362.wav	10.0
6363.wav	10.0
6364.wav	10.0
6365.wav	10.0
6366.wav	10.0
6367.wav	10.0
6368.wav	10.0
6369.wav	10.0
637.wav	10.0
6370.wav	10.0
6371.wav	10.0
6372.wav	10.0
6373.wav	10.0
6374.wav	10.0
6375.wav	10.0
6376.wav	10.0
6377.wav	10.0
6378.wav	10.0
6379.wav	10.0
638.wav	10.0
6380.wav	10.0
6381.wav	10.0
6382.wav	10.0
6383.wav	10.0
6384.wav	10.0
6385.wav	10.0
6386.wav	10.0
6387.wav	10.0
6388.wav	10.0
6389.wav	10.0
639.wav	10.0
6390.wav	10.0
6391.wav	10.0
6392.wav	10.0
6393.wav	10.0
6394.wav	10.0
6395.wav	10.0
6396.wav	10.0
6397.wav	10.0
6398.wav	10.0
6399.wav	10.0
64.wav	10.0
640.wav	10.0
6400.wav	10.0
6401.wav	10.0
6402.wav	10.0
6403.wav	10.0
6404.wav	10.0
6405.wav	10.0
6406.wav	10.0
6407.wav	10.0
6408.wav	10.0
6409.wav	10.0
641.wav	10.0
6410.wav	10.0
6411.wav	10.0
6412.wav	10.0
6413.wav	10.0
6414.wav	10.0
6415.wav	10.0
6416.wav	10.0
6417.wav	10.0
6418.wav	10.0
6419.wav	10.0
642.wav	10.0
6420.wav	10.0
6421.wav	10.0
6422.wav	10.0
6423.wav	10.0
6424.wav	10.0
6425.wav	10.0
6426.wav	10.0
6427.wav	10.0
6428.wav	10.0
6429.wav	10.0
643.wav	10.0
6430.wav	10.0
6431.wav	10.0
6432.wav	10.0
6433.wav	10.0
6434.wav	10.0
6435.wav	10.0
6436.wav	10.0
6437.wav	10.0
6438.wav	10.0
6439.wav	10.0
644.wav	10.0
6440.wav	10.0
6441.wav	10.0
6442.wav	10.0
6443.wav	10.0
6444.wav	10.0
6445.wav	10.0
6446.wav	10.0
6447.wav	10.0
6448.wav	10.0
6449.wav	10.0
645.wav	10.0
6450.wav	10.0
6451.wav	10.0
6452.wav	10.0
6453.wav	10.0
6454.wav	10.0
6455.wav	10.0
6456.wav	10.0
6457.wav	10.0
6458.wav	10.0
6459.wav	10.0
646.wav	10.0
6460.wav	10.0
6461.wav	10.0
6462.wav	10.0
6463.wav	10.0
6464.wav	10.0
6465.wav	10.0
6466.wav	10.0
6467.wav	10.0
6468.wav	10.0
6469.wav	10.0
647.wav	10.0
6470.wav	10.0
6471.wav	10.0
6472.wav	10.0
6473.wav	10.0
6474.wav	10.0
6475.wav	10.0
6476.wav	10.0
6477.wav	10.0
6478.wav	10.0
6479.wav	10.0
648.wav	10.0
6480.wav	10.0
6481.wav	10.0
6482.wav	10.0
6483.wav	10.0
6484.wav	10.0
6485.wav	10.0
6486.wav	10.0
6487.wav	10.0
6488.wav	10.0
6489.wav	10.0
649.wav	10.0
6490.wav	10.0
6491.wav	10.0
6492.wav	10.0
6493.wav	10.0
6494.wav	10.0
6495.wav	10.0
6496.wav	10.0
6497.wav	10.0
6498.wav	10.0
6499.wav	10.0
65.wav	10.0
650.wav	10.0
6500.wav	10.0
6501.wav	10.0
6502.wav	10.0
6503.wav	10.0
6504.wav	10.0
6505.wav	10.0
6506.wav	10.0
6507.wav	10.0
6508.wav	10.0
6509.wav	10.0
651.wav	10.0
6510.wav	10.0
6511.wav	10.0
6512.wav	10.0
6513.wav	10.0
6514.wav	10.0
6515.wav	10.0
6516.wav	10.0
6517.wav	10.0
6518.wav	10.0
6519.wav	10.0
652.wav	10.0
6520.wav	10.0
6521.wav	10.0
6522.wav	10.0
6523.wav	10.0
6524.wav	10.0
6525.wav	10.0
6526.wav	10.0
6527.wav	10.0
6528.wav	10.0
6529.wav	10.0
653.wav	10.0
6530.wav	10.0
6531.wav	10.0
6532.wav	10.0
6533.wav	10.0
6534.wav	10.0
6535.wav	10.0
6536.wav	10.0
6537.wav	10.0
6538.wav	10.0
6539.wav	10.0
654.wav	10.0
6540.wav	10.0
6541.wav	10.0
6542.wav	10.0
6543.wav	10.0
6544.wav	10.0
6545.wav	10.0
6546.wav	10.0
6547.wav	10.0
6548.wav	10.0
6549.wav	10.0
655.wav	10.0
6550.wav	10.0
6551.wav	10.0
6552.wav	10.0
6553.wav	10.0
6554.wav	10.0
6555.wav	10.0
6556.wav	10.0
6557.wav	10.0
6558.wav	10.0
6559.wav	10.0
656.wav	10.0
6560.wav	10.0
6561.wav	10.0
6562.wav	10.0
6563.wav	10.0
6564.wav	10.0
6565.wav	10.0
6566.wav	10.0
6567.wav	10.0
6568.wav	10.0
6569.wav	10.0
657.wav	10.0
6570.wav	10.0
6571.wav	10.0
6572.wav	10.0
6573.wav	10.0
6574.wav	10.0
6575.wav	10.0
6576.wav	10.0
6577.wav	10.0
6578.wav	10.0
6579.wav	10.0
658.wav	10.0
6580.wav	10.0
6581.wav	10.0
6582.wav	10.0
6583.wav	10.0
6584.wav	10.0
6585.wav	10.0
6586.wav	10.0
6587.wav	10.0
6588.wav	10.0
6589.wav	10.0
659.wav	10.0
6590.wav	10.0
6591.wav	10.0
6592.wav	10.0
6593.wav	10.0
6594.wav	10.0
6595.wav	10.0
6596.wav	10.0
6597.wav	10.0
6598.wav	10.0
6599.wav	10.0
66.wav	10.0
660.wav	10.0
6600.wav	10.0
6601.wav	10.0
6602.wav	10.0
6603.wav	10.0
6604.wav	10.0
6605.wav	10.0
6606.wav	10.0
6607.wav	10.0
6608.wav	10.0
6609.wav	10.0
661.wav	10.0
6610.wav	10.0
6611.wav	10.0
6612.wav	10.0
6613.wav	10.0
6614.wav	10.0
6615.wav	10.0
6616.wav	10.0
6617.wav	10.0
6618.wav	10.0
6619.wav	10.0
662.wav	10.0
6620.wav	10.0
6621.wav	10.0
6622.wav	10.0
6623.wav	10.0
6624.wav	10.0
6625.wav	10.0
6626.wav	10.0
6627.wav	10.0
6628.wav	10.0
6629.wav	10.0
663.wav	10.0
6630.wav	10.0
6631.wav	10.0
6632.wav	10.0
6633.wav	10.0
6634.wav	10.0
6635.wav	10.0
6636.wav	10.0
6637.wav	10.0
6638.wav	10.0
6639.wav	10.0
664.wav	10.0
6640.wav	10.0
6641.wav	10.0
6642.wav	10.0
6643.wav	10.0
6644.wav	10.0
6645.wav	10.0
6646.wav	10.0
6647.wav	10.0
6648.wav	10.0
6649.wav	10.0
665.wav	10.0
6650.wav	10.0
6651.wav	10.0
6652.wav	10.0
6653.wav	10.0
6654.wav	10.0
6655.wav	10.0
6656.wav	10.0
6657.wav	10.0
6658.wav	10.0
6659.wav	10.0
666.wav	10.0
6660.wav	10.0
6661.wav	10.0
6662.wav	10.0
6663.wav	10.0
6664.wav	10.0
6665.wav	10.0
6666.wav	10.0
6667.wav	10.0
6668.wav	10.0
6669.wav	10.0
667.wav	10.0
6670.wav	10.0
6671.wav	10.0
6672.wav	10.0
6673.wav	10.0
6674.wav	10.0
6675.wav	10.0
6676.wav	10.0
6677.wav	10.0
6678.wav	10.0
6679.wav	10.0
668.wav	10.0
6680.wav	10.0
6681.wav	10.0
6682.wav	10.0
6683.wav	10.0
6684.wav	10.0
6685.wav	10.0
6686.wav	10.0
6687.wav	10.0
6688.wav	10.0
6689.wav	10.0
669.wav	10.0
6690.wav	10.0
6691.wav	10.0
6692.wav	10.0
6693.wav	10.0
6694.wav	10.0
6695.wav	10.0
6696.wav	10.0
6697.wav	10.0
6698.wav	10.0
6699.wav	10.0
67.wav	10.0
670.wav	10.0
6700.wav	10.0
6701.wav	10.0
6702.wav	10.0
6703.wav	10.0
6704.wav	10.0
6705.wav	10.0
6706.wav	10.0
6707.wav	10.0
6708.wav	10.0
6709.wav	10.0
671.wav	10.0
6710.wav	10.0
6711.wav	10.0
6712.wav	10.0
6713.wav	10.0
6714.wav	10.0
6715.wav	10.0
6716.wav	10.0
6717.wav	10.0
6718.wav	10.0
6719.wav	10.0
672.wav	10.0
6720.wav	10.0
6721.wav	10.0
6722.wav	10.0
6723.wav	10.0
6724.wav	10.0
6725.wav	10.0
6726.wav	10.0
6727.wav	10.0
6728.wav	10.0
6729.wav	10.0
673.wav	10.0
6730.wav	10.0
6731.wav	10.0
6732.wav	10.0
6733.wav	10.0
6734.wav	10.0
6735.wav	10.0
6736.wav	10.0
6737.wav	10.0
6738.wav	10.0
6739.wav	10.0
674.wav	10.0
6740.wav	10.0
6741.wav	10.0
6742.wav	10.0
6743.wav	10.0
6744.wav	10.0
6745.wav	10.0
6746.wav	10.0
6747.wav	10.0
6748.wav	10.0
6749.wav	10.0
675.wav	10.0
6750.wav	10.0
6751.wav	10.0
6752.wav	10.0
6753.wav	10.0
6754.wav	10.0
6755.wav	10.0
6756.wav	10.0
6757.wav	10.0
6758.wav	10.0
6759.wav	10.0
676.wav	10.0
6760.wav	10.0
6761.wav	10.0
6762.wav	10.0
6763.wav	10.0
6764.wav	10.0
6765.wav	10.0
